Group,Commodity Code,SRC,SLC,Attachment,Price L,Price H,Month Count,Demand L,Demand H,Sales L,Sales H,Modifier,Trending Cap,Warehouse Min,Stocking weeks,Spiking Modifier,Spiking Warehouse<BR>Stocking Min
Default,Default,Default,Default,Default,0,"9,999,999",9,29,30,0,30,2.48,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",9,29,30,30,59,2.48,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",9,29,30,59,999999,2.48,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",9,30,31,0,31,2.4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",9,30,31,31,61,2.4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",9,30,31,61,999999,2.4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",9,31,32,0,32,2.32,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",9,31,32,32,63,2.32,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",9,31,32,63,999999,2.32,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",9,32,33,0,33,2.25,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",9,32,33,33,65,2.25,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",9,32,33,65,999999,2.25,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",9,33,34,0,34,2.18,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",9,33,34,34,67,2.18,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",9,33,34,67,999999,2.18,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",9,34,35,0,35,2.12,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",9,34,35,35,69,2.12,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",9,34,35,69,999999,2.12,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",9,35,36,0,36,2.06,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",9,35,36,36,71,2.06,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",9,35,36,71,999999,2.06,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",9,36,37,0,37,2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",9,36,37,37,73,2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",9,36,37,73,999999,2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",9,37,100,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",9,100,999999,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,0,2,0,2,6.67,13,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,0,2,2,3,13.33,13,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,0,2,3,999999,40,13,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,2,3,0,3,20,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,2,3,3,5,20,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,2,3,5,999999,20,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,3,4,0,4,13.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,3,4,4,7,13.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,3,4,7,999999,13.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,4,5,0,5,10,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,4,5,5,9,10,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,4,5,9,999999,10,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,5,6,0,6,8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,5,6,6,11,8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,5,6,11,999999,8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,6,7,0,7,6.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,6,7,7,13,6.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,6,7,13,999999,6.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,7,8,0,8,5.71,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,7,8,8,15,5.71,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,7,8,15,999999,5.71,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,8,9,0,9,5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,8,9,9,17,5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,8,9,17,999999,5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,9,10,0,10,4.44,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,9,10,10,19,4.44,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,9,10,19,999999,4.44,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,10,11,0,11,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,10,11,11,21,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,10,11,21,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,11,12,0,12,3.64,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,11,12,12,23,3.64,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,11,12,23,999999,3.64,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,12,13,0,13,3.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,12,13,13,25,3.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,12,13,25,999999,3.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,13,14,0,14,3.08,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,13,14,14,27,3.08,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,13,14,27,999999,3.08,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,14,15,0,15,2.86,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,14,15,15,29,2.86,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,14,15,29,999999,2.86,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,15,16,0,16,2.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,15,16,16,31,2.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,15,16,31,999999,2.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,16,17,0,17,2.5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,16,17,17,33,2.5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,16,17,33,999999,2.5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,17,18,0,18,2.35,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,17,18,18,35,2.35,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,17,18,35,999999,2.35,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,18,19,0,19,2.22,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,18,19,19,37,2.22,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,18,19,37,999999,2.22,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,19,20,0,20,2.11,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,19,20,20,39,2.11,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,19,20,39,999999,2.11,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,20,21,0,21,2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,20,21,21,41,2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,20,21,41,999999,2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,21,22,0,22,3.81,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,21,22,22,43,3.81,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,21,22,43,999999,3.81,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,22,23,0,23,3.64,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,22,23,23,45,3.64,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,22,23,45,999999,3.64,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,23,24,0,24,3.48,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,23,24,24,47,3.48,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,23,24,47,999999,3.48,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,24,25,0,25,3.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,24,25,25,49,3.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,24,25,49,999999,3.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,25,26,0,26,3.2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,25,26,26,51,3.2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,25,26,51,999999,3.2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,26,27,0,27,3.08,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,26,27,27,53,3.08,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,26,27,53,999999,3.08,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,27,28,0,28,2.96,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,27,28,28,55,2.96,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,27,28,55,999999,2.96,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,28,29,0,29,2.86,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,28,29,29,57,2.86,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,28,29,57,999999,2.86,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,29,30,0,30,2.76,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,29,30,30,59,2.76,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,29,30,59,999999,2.76,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,30,31,0,31,2.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,30,31,31,61,2.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,30,31,61,999999,2.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,31,32,0,32,2.58,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,31,32,32,63,2.58,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,31,32,63,999999,2.58,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,32,33,0,33,2.5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,32,33,33,65,2.5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,32,33,65,999999,2.5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,33,34,0,34,2.42,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,33,34,34,67,2.42,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,33,34,67,999999,2.42,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,34,35,0,35,2.35,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,34,35,35,69,2.35,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,34,35,69,999999,2.35,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,35,36,0,36,2.29,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,35,36,36,71,2.29,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,35,36,71,999999,2.29,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,36,37,0,37,2.22,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",10,36,37,37,73,2.22,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",10,36,37,73,999999,2.22,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,37,100,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",10,100,999999,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,0,2,0,2,7.33,13,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,0,2,2,3,14.67,13,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,0,2,3,999999,44,13,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,2,3,0,3,22,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,2,3,3,5,22,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,2,3,5,999999,22,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,3,4,0,4,14.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,3,4,4,7,14.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,3,4,7,999999,14.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,4,5,0,5,11,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,4,5,5,9,11,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,4,5,9,999999,11,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,5,6,0,6,8.8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,5,6,6,11,8.8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,5,6,11,999999,8.8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,6,7,0,7,7.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,6,7,7,13,7.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,6,7,13,999999,7.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,7,8,0,8,6.29,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,7,8,8,15,6.29,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,7,8,15,999999,6.29,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,8,9,0,9,5.5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,8,9,9,17,5.5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,8,9,17,999999,5.5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,9,10,0,10,4.89,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,9,10,10,19,4.89,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,9,10,19,999999,4.89,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,10,11,0,11,4.4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,10,11,11,21,4.4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,10,11,21,999999,4.4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,11,12,0,12,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,11,12,12,23,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,11,12,23,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,12,13,0,13,3.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,12,13,13,25,3.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,12,13,25,999999,3.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,13,14,0,14,3.38,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,13,14,14,27,3.38,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,13,14,27,999999,3.38,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,14,15,0,15,3.14,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,14,15,15,29,3.14,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,14,15,29,999999,3.14,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,15,16,0,16,2.93,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,15,16,16,31,2.93,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,15,16,31,999999,2.93,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,16,17,0,17,2.75,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,16,17,17,33,2.75,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,16,17,33,999999,2.75,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,17,18,0,18,2.59,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,17,18,18,35,2.59,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,17,18,35,999999,2.59,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,18,19,0,19,2.44,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,18,19,19,37,2.44,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,18,19,37,999999,2.44,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,19,20,0,20,2.32,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,19,20,20,39,2.32,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,19,20,39,999999,2.32,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,20,21,0,21,2.2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,20,21,21,41,2.2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,20,21,41,999999,2.2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,21,22,0,22,4.19,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,21,22,22,43,4.19,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,21,22,43,999999,4.19,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,22,23,0,23,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,22,23,23,45,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,22,23,45,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,23,24,0,24,3.83,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,23,24,24,47,3.83,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,23,24,47,999999,3.83,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,24,25,0,25,3.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,24,25,25,49,3.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,24,25,49,999999,3.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,25,26,0,26,3.52,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,25,26,26,51,3.52,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,25,26,51,999999,3.52,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,26,27,0,27,3.38,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,26,27,27,53,3.38,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,26,27,53,999999,3.38,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,27,28,0,28,3.26,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,27,28,28,55,3.26,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,27,28,55,999999,3.26,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,28,29,0,29,3.14,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,28,29,29,57,3.14,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,28,29,57,999999,3.14,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,29,30,0,30,3.03,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,29,30,30,59,3.03,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,29,30,59,999999,3.03,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,30,31,0,31,2.93,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,30,31,31,61,2.93,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,30,31,61,999999,2.93,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,31,32,0,32,2.84,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,31,32,32,63,2.84,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,31,32,63,999999,2.84,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,32,33,0,33,2.75,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,32,33,33,65,2.75,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,32,33,65,999999,2.75,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,33,34,0,34,2.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,33,34,34,67,2.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,33,34,67,999999,2.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,34,35,0,35,2.59,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,34,35,35,69,2.59,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,34,35,69,999999,2.59,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,35,36,0,36,2.51,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,35,36,36,71,2.51,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,35,36,71,999999,2.51,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,36,37,0,37,2.44,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",11,36,37,37,73,2.44,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",11,36,37,73,999999,2.44,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,37,100,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",11,100,999999,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,0,2,0,2,8,13,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,0,2,2,3,16,13,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,0,2,3,999999,48,13,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,2,3,0,3,24,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,2,3,3,5,24,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,2,3,5,999999,24,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,3,4,0,4,16,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,3,4,4,7,16,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,3,4,7,999999,16,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,4,5,0,5,12,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,4,5,5,9,12,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,4,5,9,999999,12,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,5,6,0,6,9.6,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,5,6,6,11,9.6,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,5,6,11,999999,9.6,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,6,7,0,7,8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,6,7,7,13,8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,6,7,13,999999,8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,7,8,0,8,6.86,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,7,8,8,15,6.86,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,7,8,15,999999,6.86,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,8,9,0,9,6,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,8,9,9,17,6,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,8,9,17,999999,6,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,9,10,0,10,5.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,9,10,10,19,5.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,9,10,19,999999,5.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,10,11,0,11,4.8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,10,11,11,21,4.8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,10,11,21,999999,4.8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,11,12,0,12,4.36,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,11,12,12,23,4.36,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,11,12,23,999999,4.36,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,12,13,0,13,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,12,13,13,25,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,12,13,25,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,13,14,0,14,3.69,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,13,14,14,27,3.69,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,13,14,27,999999,3.69,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,14,15,0,15,3.43,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,14,15,15,29,3.43,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,14,15,29,999999,3.43,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,15,16,0,16,3.2,1,1,4,1,1
